total_enthalpy,free_energy,homo,lumo,gap
-24.72297114,-21.27836769,-0.430342218,-0.261753601,0.177346692
-32.31716653,-32.19970573,-0.389383437,-0.264061547,0.119402338
-50.89879806,-51.07079067,-0.363312285,-0.294102771,0.079269002
-57.53611961,-57.79501328,-0.412864044,-0.33806992,0.07962578
-29.97885669,-24.20586913,-0.375023805,-0.213117762,0.184811405
-53.55153527,-53.51383556,-0.357718113,-0.22488202,0.154767588
-43.16392053,-43.13604117,-0.327224867,-0.201634686,0.146658395
-31.59202398,-32.63695406,-0.370199126,-0.227245105,0.148852445
-33.30193195,-33.58462885,-0.348099304,-0.211894915,0.147562736
-26.19617588,-25.75988465,-0.402906203,-0.295940009,0.110449971
-26.46261093,-18.9860189,-0.425588932,-0.335796298,0.087385096
-48.72052848,-49.22232095,-0.385217561,-0.235521858,0.150099818
-19.43319737,-15.56196312,-0.434770549,-0.268881234,0.178300821
-34.88565909,-34.59128703,-0.419823829,-0.295497039,0.116888552
-50.55223446,-51.03911561,-0.385985856,-0.283172607,0.100397601
-54.64555852,-55.29338826,-0.388733079,-0.257562946,0.138706968
-29.86251227,-30.11890294,-0.355280717,-0.211310703,0.16615617
-40.16154752,-39.90891037,-0.410001071,-0.272137965,0.153569087
-49.05073133,-48.8263587,-0.430248756,-0.351081866,0.074398996
-33.27386575,-32.51338004,-0.410085589,-0.267939451,0.126757109
-27.12977508,-23.17257278,-0.419497616,-0.268235528,0.144607403
-27.00847984,-23.46435587,-0.419621608,-0.283799683,0.133496323
-26.46986447,-19.29847191,-0.434011487,-0.311537153,0.106349041
-40.23038319,-39.72990163,-0.427608552,-0.327160249,0.105014534
-23.44000478,-16.79171205,-0.437190334,-0.264645755,0.155775224
-23.75432085,-24.25498227,-0.423195042,-0.322825448,0.100386189
-29.72682125,-29.36718146,-0.39776137,-0.287811963,0.113674063
-23.89538486,-21.28150159,-0.408829626,-0.27929829,0.12793175
-46.71961171,-47.19953566,-0.341988809,-0.227143763,0.136193743
-33.60096954,-33.50131163,-0.401160629,-0.300497155,0.101570706
-72.29461699,-72.37041709,-0.375290526,-0.269330624,0.108739994
-19.99599119,-20.69329601,-0.376090716,-0.254265363,0.132037043
-21.2368525,-16.24290299,-0.417240157,-0.280782613,0.127941743
-31.60184504,-32.79998604,-0.343630892,-0.228566726,0.156195741
-53.20886324,-53.82076199,-0.333219704,-0.227244346,0.127125292
-34.78709159,-34.45288075,-0.396513089,-0.294204067,0.104678119
-34.14166886,-33.82797473,-0.402620008,-0.300843859,0.103167991
-30.2867789,-29.49042519,-0.396276541,-0.260367226,0.137464727
-32.40787027,-32.94567404,-0.372904811,-0.212558293,0.174407047
