total_enthalpy,free_energy,homo,lumo,gap
-91.53646281,-91.28399165,-0.356109909,-0.311028631,0.040909346
-32.67483111,-31.95410159,-0.360413365,-0.264463589,0.095818183
-39.58552463,-38.84334559,-0.352645025,-0.195435114,0.15111771
-32.89710787,-32.46640993,-0.349568426,-0.213240438,0.130288391
-19.82079335,-20.49088287,-0.357715115,-0.002381883,0.351056891
-27.32595062,-27.44449474,-0.38491416,-0.27354309,0.116434593
-79.52820417,-80.11039762,-0.351801999,-0.287423119,0.066295878
-61.1446906,-61.76872208,-0.344731912,-0.240732521,0.103864416
-36.61042338,-36.18662703,-0.351512414,-0.222054177,0.130486633
-69.57040175,-69.94646318,-0.349206217,-0.22071161,0.133479552
-35.03191955,-35.03459578,-0.359582369,-0.231063066,0.133437644
-34.18699771,-34.25996149,-0.345275471,-0.217479588,0.12395252
-28.62025399,-26.71548636,-0.382109333,0.000749931,0.352815964
-38.25945154,-38.4361228,-0.353026235,-0.21815881,0.125581915
-78.07504452,-78.39314656,-0.349701616,-0.256840136,0.088936859
-37.18755157,-36.44929096,-0.339091434,-0.193509155,0.231724761
-84.30078976,-84.60247229,-0.349705502,-0.256299436,0.092266712
-77.15003826,-77.50770429,-0.343942239,-0.239430486,0.10229549
-32.2202992,-32.54037153,-0.346013345,0.007106664,0.387040254
-27.04605623,-24.58145335,-0.341907737,-0.173841316,0.193567601
-40.0606159,-40.02288298,-0.344194885,-0.017430833,0.342183385
-48.67551242,-49.03569061,-0.343948124,-0.269996058,0.075688575
-98.76099266,-98.67457533,-0.35221314,-0.261763978,0.089426873
-39.00679605,-38.35822846,-0.346062197,-0.003884786,0.374876277
-43.11701816,-42.58572084,-0.356270309,-0.271224,0.100949802
-95.42244127,-95.46978318,-0.35340682,-0.263563869,0.088746572
-36.81842333,-36.66319507,-0.351101792,-0.257328201,0.097835201
-34.74700141,-33.99490873,-0.36432038,-0.214836313,0.143237606
-29.42351981,-26.84263211,-0.349468827,-0.247999475,0.10300722
-28.34750567,-24.51660156,-0.341662492,-0.032152775,0.335601526
-29.61919259,-29.36644407,-0.34994523,-0.21766193,0.130000216
-43.12914193,-43.03785328,-0.350551686,-0.242139522,0.088221376
-47.65313415,-47.42062739,-0.34827754,0.011449646,0.388815079
-41.79359703,-41.15654865,-0.346327001,-0.001449705,0.376289696
-56.81332006,-56.70975408,-0.343144582,-0.229114623,0.10610204
-34.59761311,-33.96597391,-0.375355409,-0.243933247,0.128941992
-26.98386003,-26.78660595,-0.366806744,-0.220725197,0.146092944
-50.51124622,-50.37674296,-0.347901085,0.010997815,0.389529233
-6.746574292,-10.18651624,-0.357814881,0.039555583,0.365107954
-47.22766628,-47.66623729,-0.356361206,-0.296479706,0.055976747
-71.26617204,-71.65326454,-0.357861789,-0.32148735,0.041293746
-34.16283077,-33.90786616,-0.335561633,0.0053125,0.363165251
-40.23542613,-39.36502875,-0.352318088,-0.27187465,0.097988794
