total_enthalpy,free_energy,homo,lumo,gap
-57.84735772,-57.69257389,-0.360200808,-0.271775758,0.079035452
-45.30634075,-45.97312226,-0.356047632,-0.244129391,0.117331254
-57.48499945,-57.42133398,-0.36093422,-0.253581351,0.106682646
-52.3942489,-52.73392049,-0.363252888,-0.246447604,0.11776888
-39.01700857,-39.6450021,-0.36919931,-0.305084525,0.063510989
-86.98209976,-87.04146922,-0.354012219,-0.249265519,0.110398026
-72.43139292,-72.72136552,-0.372789713,-0.281893267,0.096442513
-76.21481948,-76.41926223,-0.368987744,-0.269567733,0.09993477
-24.14562803,-23.80111966,-0.349628506,-0.250050177,0.104138267
-42.91201557,-43.70889793,-0.358151225,-0.274376701,0.080096715
-45.30790467,-45.8666618,-0.360716535,-0.25180408,0.104344603
-35.36245821,-35.18604462,-0.367067963,-0.263429032,0.104269016
-48.67342271,-49.09724911,-0.361755115,-0.25257411,0.103395117
-53.43831102,-53.73873136,-0.327082926,-0.205678077,0.113575276
-34.7622607,-34.34161958,-0.353968972,-0.249078607,0.105442543
-35.16892696,-35.94305072,-0.362517594,-0.276557586,0.083767687
-40.72692421,-40.81990776,-0.362883087,-0.250948226,0.107973866
-43.80267499,-44.01161703,-0.363713054,-0.251580442,0.108294936
-39.61437374,-40.24366938,-0.365241851,-0.300573344,0.06639569
-51.58859402,-51.09900154,-0.382006186,-0.264382511,0.116787112
-31.13102912,-30.5560975,-0.388404455,-0.246456756,0.13186131
-32.72779728,-32.21365466,-0.378967697,-0.260294526,0.117723947
-20.60883058,-20.54828395,-0.357883029,-0.204210929,0.149606704
-36.65866515,-37.25514904,-0.353303197,-0.26794867,0.092701523
-37.73768433,-37.74515906,-0.362475765,-0.252905473,0.107153861
-39.13113855,-39.02332983,-0.34708392,-0.205385363,0.145424141
-34.8620141,-34.71442323,-0.362487298,-0.256113958,0.106698707
-27.9477629,-27.30921468,-0.348926131,-0.233653871,0.120663419
-35.16084061,-35.17580567,-0.370241372,-0.256598821,0.116477716
-27.32531354,-26.88928729,-0.35315336,-0.203364765,0.146031271
-30.04527836,-28.93791382,-0.367361565,-0.210079653,0.162159293
-36.97462382,-36.88764537,-0.357258533,-0.239326851,0.117206037
-37.05868425,-36.94416313,-0.359260313,-0.259902086,0.088592158
-40.58757572,-40.81733074,-0.362418343,-0.252318877,0.107370555
-30.21805069,-29.97261582,-0.337579733,-0.263900654,0.07570293
-36.20511956,-35.88854542,-0.36801384,-0.254780382,0.111323658
-32.09372307,-32.2564616,-0.375293597,-0.315585635,0.06804943
-40.75829096,-40.87805392,-0.339495775,-0.218356503,0.118175849
-35.23751317,-36.01174306,-0.363132286,-0.278525919,0.087576461
-36.12642061,-35.56896432,-0.371273909,-0.228161699,0.14513286
-30.25952633,-29.57263633,-0.351566691,-0.232104645,0.122757021
-59.52068139,-59.78466409,-0.390630877,-0.303230254,0.082460973
-33.71761715,-33.68817048,-0.345156409,-0.212935034,0.14229876
-32.45541356,-32.34911907,-0.356065735,-0.209251355,0.148417229
-29.87676221,-30.26767875,-0.36956211,-0.277665841,0.095951884
-34.44158148,-34.51457559,-0.357853025,-0.237914541,0.120358462
-36.24137573,-35.91112794,-0.347438071,-0.207483075,0.143879777
-38.66403384,-38.75900678,-0.367773288,-0.259762398,0.109452235
-61.37985869,-61.91405386,-0.35920252,-0.264940485,0.099380492
-30.85042089,-31.21543803,-0.336575143,-0.203455165,0.133399309
-49.61468227,-50.10438161,-0.343483715,-0.272154909,0.07603352
-17.18739123,-16.98222712,-0.36165241,-0.209689403,0.144932393
-27.55109808,-27.22745673,-0.352754777,-0.219448773,0.13085804
-38.49851505,-38.71680665,-0.410718948,-0.329991564,0.074922565
-37.56992807,-37.61332014,-0.370831192,-0.254205611,0.124664327
-33.26125074,-33.10022606,-0.346448836,-0.195963629,0.152756287
-27.93481399,-28.44026108,-0.341812559,-0.261400465,0.08561197
-31.29233012,-31.34974259,-0.362251034,-0.255151217,0.103110658
-20.99406628,-20.88691425,-0.371511139,-0.200996755,0.178919303
-64.99962086,-65.21109255,-0.379672431,-0.244244181,0.140268537
-31.50134326,-31.59846527,-0.364921454,-0.256308671,0.10549613
-29.23387629,-29.31460413,-0.361130528,-0.261323181,0.107900563
-31.71117771,-31.66831746,-0.360614411,-0.27359043,0.087454233
-32.45776232,-32.5924035,-0.364783783,-0.252401989,0.117351573
-32.63785727,-32.68136635,-0.397464688,-0.273571327,0.123012365
-29.5545939,-29.19241271,-0.369269865,-0.258793512,0.110962818
-53.01175319,-53.31502294,-0.362427116,-0.272856871,0.089864649
-26.784856,-26.37534288,-0.381795158,-0.229605252,0.144044728
-29.60489276,-29.11406518,-0.372602031,-0.261764917,0.114571817
-34.42697462,-34.47604704,-0.377678149,-0.238587449,0.138477825
-36.54221327,-35.74251177,-0.355580326,-0.234649805,0.121204933
-36.35514879,-36.93900141,-0.354202631,-0.263988999,0.093416042
-29.4994747,-29.29718332,-0.354873393,-0.210255637,0.147445985
-33.67382728,-32.99158415,-0.349158404,-0.209490195,0.140508708
-34.15597253,-33.76747815,-0.347182063,-0.235410746,0.12442953
-23.63045424,-23.60744764,-0.357630999,-0.205959341,0.15096483
-26.52358669,-25.9228475,-0.355578,-0.209435416,0.146988182
-29.88812992,-29.89989088,-0.343255919,-0.200434908,0.141911716
-47.95338834,-48.30070056,-0.362287718,-0.304348439,0.060948526
-34.45144475,-34.49879087,-0.352878155,-0.228564206,0.123143156
-44.81613218,-45.58248879,-0.362760138,-0.293299857,0.068127813
-39.27420976,-39.84499184,-0.360185762,-0.275830362,0.086448072
-30.94039161,-30.27001381,-0.346506581,-0.223699757,0.12353705
-48.0661981,-48.50417753,-0.362067954,-0.29741946,0.068772787
-53.2731031,-53.54037386,-0.365705911,-0.258104423,0.105657674
-28.2669799,-28.63049963,-0.388310884,-0.252228345,0.127825154
-38.67239267,-39.43950114,-0.355799803,-0.281710313,0.069742067
-59.36641901,-59.88699691,-0.359101867,-0.290005182,0.072570269
-63.12929076,-64.00042163,-0.350499344,-0.239140163,0.116343446
-26.58877641,-26.3439501,-0.340829204,-0.215019578,0.126755875
-117.03882,-114.9677232,-0.350086917,-0.171132447,0.176356304
-27.56230844,-27.64249891,-0.384811333,-0.241516897,0.14695504
-30.44679422,-29.8437495,-0.375243415,-0.224388368,0.146118949
-36.03568617,-35.97877565,-0.358026905,-0.262976913,0.097745728
-47.34564178,-47.12389189,-0.375824465,-0.259073732,0.111488663
-34.52815186,-33.61847959,-0.373176097,-0.227303633,0.141935388
-30.00244795,-29.11646937,-0.355938302,-0.210285049,0.147464846
-38.4184575,-38.12859723,-0.376040665,-0.252491846,0.116957245
-23.34022452,-22.897596,-0.354198752,-0.207644172,0.14592865
-30.33149753,-29.62558236,-0.3812466,-0.306304533,0.076827974
-22.94594685,-22.70572137,-0.365997886,-0.258314071,0.108161467
-32.81026116,-32.50015313,-0.34848428,-0.226127758,0.128244035
-31.00964177,-30.85854968,-0.351296235,-0.215917283,0.139724118
-31.56426097,-31.35140172,-0.35205045,-0.249749494,0.11150442
-26.96751847,-26.61910354,-0.349299843,-0.20197433,0.148332683
-31.50207245,-31.51660746,-0.364083638,-0.2641802,0.101776244
-49.31465835,-49.40936799,-0.325266384,-0.238819608,0.097147704
-36.12546883,-36.00592461,-0.357905402,-0.261228217,0.09677347
-28.06644457,-28.12088738,-0.362870576,-0.188844677,0.185553954
-22.95368395,-23.84126124,-0.363885581,-0.250420704,0.115566525
-43.06052501,-43.11593005,-0.353209573,-0.234254327,0.114168276
-43.15133622,-43.15870242,-0.356276067,-0.255756741,0.088037526
-46.35385885,-46.69584172,-0.360056112,-0.249897253,0.107984943
-48.84909837,-49.64706248,-0.348045061,-0.252620996,0.095012185
-107.8737351,-107.4112963,-0.372129035,-0.267301885,0.106041571
-37.49791466,-37.63110964,-0.368200352,-0.257181651,0.118802137
-32.39397342,-32.49230301,-0.361451062,-0.283672042,0.078501442
-87.13606087,-87.61925726,-0.348071853,-0.251747815,0.094247645
-54.86062587,-55.20183687,-0.3570239,-0.272009941,0.088894565
-38.70495683,-39.26332674,-0.360887131,-0.290825193,0.066221187
-30.2167343,-29.92291891,-0.356390307,-0.228211094,0.140735683
-64.82799029,-65.56179087,-0.385493609,-0.296149864,0.086389098
-21.00616702,-16.29134788,-0.365120925,-0.193762852,0.166964094
-34.07319394,-34.11332103,-0.365981809,-0.272694586,0.096108638
-30.97953,-31.41835045,-0.350938549,-0.204260298,0.149631964
-41.96884861,-42.33265257,-0.360860424,-0.287827099,0.068086904
-26.80125129,-27.52333386,-0.373300264,-0.244918801,0.131313344
-27.4514675,-26.64803836,-0.347103095,-0.210090287,0.139400804
-30.026849,-29.66126889,-0.34668392,-0.208685158,0.140351593
-66.66149814,-66.40074598,-0.370456661,-0.273167412,0.096129062
-45.81838476,-46.18463754,-0.363307111,-0.260009413,0.104919409
-38.91905129,-39.63196722,-0.340123867,-0.297463626,0.040300978
-38.63218736,-38.55757683,-0.373292224,-0.274229345,0.09828669
-28.38909261,-28.20968124,-0.353058088,-0.253960059,0.112207918
-43.93467592,-43.75665728,-0.332520893,-0.310472305,0.026414857
-32.91364132,-32.49701923,-0.350448441,-0.210008498,0.14299645
-43.9144044,-43.79027374,-0.34796521,-0.306582429,0.036001047
-31.29088709,-31.35129418,-0.366153375,-0.261610539,0.106579223
-34.55214226,-34.2407433,-0.362855315,-0.259813406,0.104077807
-52.89789378,-52.69757914,-0.352089683,-0.229853217,0.110560779
-41.29483005,-42.39328933,-0.344892954,-0.220061638,0.120676102
-33.65306068,-32.85667278,-0.3501092,-0.290667752,0.040260637
-26.05922604,-26.08572587,-0.378589631,-0.302821678,0.08764208
-36.15084853,-36.17302375,-0.35109747,-0.306675064,0.051070127
-35.27726562,-35.2311943,-0.368037963,-0.296612242,0.078047238
-28.05998163,-28.02442006,-0.362513412,-0.255422553,0.111178491
-26.94679024,-27.02822357,-0.360658738,-0.203177502,0.182370167
-33.00480177,-32.55306843,-0.361685979,-0.210255837,0.163966337
-36.62311515,-36.23257555,-0.360287752,-0.276036895,0.091111818
-50.72848004,-51.04918174,-0.349335538,-0.204171083,0.150672379
-26.715886,-26.38704124,-0.350724049,-0.202435195,0.149907516
-31.20423995,-31.62041025,-0.366192382,-0.268602979,0.103792176
-31.52086257,-31.21396325,-0.345280856,-0.221816864,0.130939426
-31.50975583,-31.24726863,-0.343417039,-0.216830234,0.131619999
-31.49643465,-31.20215736,-0.343799223,-0.215711794,0.134640717
-35.6100878,-35.37745838,-0.337523274,-0.246085311,0.095884235
-61.33254952,-61.10229187,-0.37472513,-0.241013445,0.140313568
-26.61699612,-26.06114625,-0.362431915,-0.302050186,0.071119435
-35.21738749,-36.02828822,-0.361190916,-0.277269726,0.081102346
-31.04775162,-30.68103877,-0.353154155,-0.220684807,0.128813026
-31.07100515,-30.9891673,-0.362025756,-0.253942111,0.112622119
-44.81642002,-45.64489413,-0.35659917,-0.264740202,0.095199578
-27.88668352,-28.13908397,-0.368397283,-0.262860843,0.105685828
-48.69549035,-49.18983169,-0.337322058,-0.242119613,0.092759656
-37.59087122,-36.82780937,-0.340796746,-0.211728839,0.123835941
-128.6900526,-121.5996878,-0.349314144,-0.232388755,0.119437918
-39.25852062,-39.12365307,-0.341213704,-0.205390995,0.13696836
-30.30456734,-30.11860338,-0.35841163,-0.226541333,0.135180513
-39.22852783,-38.84962108,-0.348668759,-0.209673737,0.141461826
-29.65464281,-29.83934821,-0.357167582,-0.279597095,0.078441541
-19.64435971,-19.32484123,-0.355524969,-0.211583453,0.143374886
-32.45478415,-32.64112491,-0.341995627,-0.231233348,0.113499283
-48.88695109,-49.39856832,-0.33549281,-0.2392313,0.108139713
-53.18512614,-53.17855999,-0.364798847,-0.254995902,0.108863322
-71.75947919,-71.96742372,-0.365868565,-0.291938268,0.069736498
-34.27546782,-34.42830113,-0.366044753,-0.259761151,0.106876059
-27.34767285,-27.71063054,-0.360407911,-0.251234643,0.101928139
-31.52847302,-31.52650844,-0.365436323,-0.257595254,0.10775693
-35.91249502,-35.90628115,-0.368070504,-0.251124175,0.106824201
-45.54485544,-46.03708687,-0.362408585,-0.268066779,0.091265797
-26.7129961,-26.1536501,-0.342950351,-0.205202377,0.136473449
-32.81814027,-32.15140678,-0.370983075,-0.26016276,0.114786006
-29.71176153,-29.91519169,-0.366859733,-0.267011067,0.099979297
-43.56228551,-43.79337116,-0.366217066,-0.257746081,0.107642732
-70.58358117,-71.0706741,-0.378439045,-0.29479395,0.080410608
-37.38862421,-37.40920179,-0.366112134,-0.25811508,0.107455512
-32.24456208,-28.76107885,-0.371251541,-0.021159072,0.306997197
-43.52849516,-43.86259351,-0.330776267,-0.224781171,0.097625303
-39.99279726,-40.38631565,-0.352916722,-0.264750106,0.096661872
-68.38688991,-68.34834933,-0.377759412,-0.241898696,0.142086418
-40.15739113,-40.85664661,-0.348526068,-0.228693138,0.125909963
-53.14921346,-53.4374928,-0.354439122,-0.266421479,0.088378791
-35.4917477,-35.5182535,-0.389599861,-0.256812143,0.127312398
-36.34122507,-36.01281458,-0.341788904,-0.207691458,0.13502628
-24.51162458,-24.32250709,-0.370960032,-0.22655741,0.141040254
-31.13841315,-31.24894312,-0.367680868,-0.241442748,0.125396216
-33.62038138,-32.80856587,-0.358000451,-0.205349808,0.146214415
-32.47931953,-32.36869827,-0.358082352,-0.253760547,0.110254525
-29.74225708,-29.83915618,-0.365376362,-0.263002001,0.108002391
-47.72293313,-48.01969601,-0.364112341,-0.253464769,0.109465172
-40.88038832,-40.48680019,-0.350802652,-0.310684304,0.035004038
-38.66959872,-38.4637595,-0.366268669,-0.276454837,0.094192199
-45.71049513,-46.52958942,-0.350092336,-0.252894207,0.096400562
-40.37582235,-40.57160371,-0.367332477,-0.257978905,0.108619676
-50.63416296,-51.06442878,-0.356284156,-0.247979676,0.105943187
-40.44846518,-40.44011812,-0.368837979,-0.282215982,0.093938583
-27.71109421,-28.27111492,-0.388881299,-0.257605506,0.130840528
-43.66990266,-43.78229113,-0.373129015,-0.263868273,0.108443281
-36.01602486,-36.29670147,-0.385508222,-0.318316605,0.069290882
-36.01671568,-36.91785142,-0.351541071,-0.239262598,0.117936907
-27.90054583,-28.25541469,-0.364553146,-0.252849328,0.100306267
-49.77412574,-50.43202789,-0.37418443,-0.287120251,0.077276588
-32.45760497,-32.35019443,-0.358579757,-0.219100825,0.137741816
-30.53498417,-30.82528271,-0.347391158,-0.226182988,0.118981988
-64.47185989,-65.02716021,-0.354984023,-0.285241024,0.070682959
-23.25490912,-23.13350655,-0.353232232,-0.20681288,0.147004787
-34.31388854,-34.51867731,-0.328270501,-0.199102698,0.130580724
-59.73776937,-60.01024736,-0.369446861,-0.274101876,0.101552327
-36.93505943,-36.82164142,-0.363775018,-0.253008816,0.11517745
-48.13668981,-48.56347202,-0.363886544,-0.293710175,0.068027582
-33.37145076,-33.47658607,-0.346646301,-0.260297106,0.086067765
-29.89047101,-29.93367249,-0.388516313,-0.299084113,0.08912858
-77.05555855,-76.97682874,-0.344994986,-0.250601305,0.096751095
-40.63704561,-40.7241932,-0.363183904,-0.254822069,0.105606777
-29.4953989,-29.08711209,-0.36929872,-0.256548443,0.113808859
-49.9365282,-50.76884161,-0.355479278,-0.287318402,0.070193398
-25.68196156,-25.17624934,-0.372360749,-0.292659919,0.08553732
-30.5635915,-30.17132665,-0.332191805,-0.256019302,0.081325637
-40.11247677,-40.83951769,-0.348293538,-0.225690192,0.12224064
-32.51018351,-32.57077344,-0.364345957,-0.278570787,0.082164058
-26.91459835,-26.60884923,-0.344536406,-0.203642213,0.140325119
-41.10717071,-40.50427092,-0.373534499,-0.296371847,0.072090611
-55.38869099,-55.79947296,-0.37359182,-0.273611197,0.103299253
-31.70436936,-31.57558318,-0.351089369,-0.249522413,0.110670276
-36.02516662,-36.19587127,-0.383085505,-0.323772003,0.059143845
-21.93558681,-21.99860422,-0.381533714,-0.320176841,0.071331078
-24.86185141,-24.17403084,-0.368641998,-0.24715306,0.126920769
-31.41615451,-28.98677349,-0.356349915,-0.21295575,0.143005992
-38.74066035,-39.43275711,-0.358748751,-0.276860009,0.076234966
-31.4091773,-31.55525123,-0.364309871,-0.250529946,0.1039211
-31.48256466,-31.5329145,-0.366920871,-0.259342778,0.108395314
-20.2719019,-19.8648554,-0.371720403,-0.255196159,0.118649961
-42.21825128,-42.73475205,-0.337139841,-0.292575412,0.043727189
-29.72491768,-30.01669782,-0.353953962,-0.279123886,0.081732674
-40.38236973,-40.2236754,-0.391740535,-0.296430621,0.09499689
-39.08872263,-38.71994824,-0.341037354,-0.207233869,0.136247931
-40.37149326,-40.09388734,-0.388233777,-0.276130582,0.099837966
-29.93606083,-30.27625089,-0.36527789,-0.270102678,0.091120903
-34.64322595,-34.46430259,-0.362414314,-0.251056495,0.100932677
-27.62908703,-27.23002991,-0.331945655,-0.25679393,0.080593593
-26.55597431,-26.88222065,-0.350711562,-0.202619797,0.149656523
-36.24758921,-35.68926618,-0.341807588,-0.210032752,0.133776248
-31.61473637,-31.55386862,-0.375779469,-0.281004881,0.085407141
-27.51834971,-27.60807209,-0.345603294,-0.237151484,0.111327211
-24.62766965,-24.57960987,-0.365205734,-0.194386147,0.176616179
-50.10034682,-50.87600874,-0.356928556,-0.287890238,0.070531646
-35.99751491,-36.22332747,-0.383745706,-0.317597971,0.064633127
-39.3422011,-39.84760727,-0.362434595,-0.273701859,0.089163522
-40.22403923,-40.79211359,-0.346982759,-0.235842284,0.115153906
-31.06815363,-31.41052337,-0.381594032,-0.242991997,0.13230211
-34.98839066,-34.87098771,-0.370940096,-0.248158224,0.132318202
-24.42988605,-24.1292729,-0.373183725,-0.247610655,0.127759631
-35.5335841,-35.26358563,-0.339958837,-0.250761392,0.094545152
-39.50458053,-40.07093613,-0.34999389,-0.234977415,0.115474
-32.49380357,-32.24881887,-0.345620224,-0.209446532,0.139768192
-41.81810938,-42.3330347,-0.372909786,-0.272924988,0.099108622
-51.13685605,-51.5433338,-0.362879874,-0.282917039,0.088641539
-64.43984358,-65.06427543,-0.355573862,-0.284227948,0.07164458
-23.78733787,-23.30705401,-0.352762032,-0.209763189,0.138829851
-47.68578274,-48.06195183,-0.358680589,-0.259226536,0.09972559
-62.56861543,-63.23403975,-0.345423145,-0.241450077,0.10250014
-22.80234218,-22.68481334,-0.34306703,-0.209343564,0.135527523
-29.55280162,-29.78958217,-0.334520841,-0.282044683,0.063674456
-31.63207578,-31.60897305,-0.369336063,-0.276337965,0.08886928
-23.56067446,-23.38106938,-0.373960435,-0.2603931,0.112872926
-27.80469169,-28.20825255,-0.39049297,-0.258347443,0.126660679
-52.26277184,-52.70447488,-0.402800364,-0.309024139,0.088326358
-21.55352117,-21.52549269,-0.367173614,-0.271074461,0.102371726
-72.88817886,-73.78242052,-0.376083368,-0.078584173,0.306975862
-34.48956612,-34.38311305,-0.343844372,-0.215222951,0.135135064
-40.16081449,-40.91134393,-0.346585781,-0.227646627,0.123203689
-62.31203118,-62.76912015,-0.3313921,-0.247576852,0.081150929
-74.31744789,-74.49510745,-0.357070891,-0.248372287,0.120064423
-56.90564146,-57.2601301,-0.342418096,-0.202671759,0.144112068
-33.19226539,-32.65309979,-0.34635921,-0.209879733,0.134948566
-38.81115398,-38.83458142,-0.350021311,-0.246495316,0.103238215
-104.4538347,-105.1309128,-0.367020626,-0.273125428,0.088273789
-27.9536847,-28.44702816,-0.384918405,-0.265216985,0.114416003
-32.50170954,-32.77821772,-0.361887508,-0.254323923,0.102616377
-50.18136575,-50.92523902,-0.356991275,-0.286487473,0.067725143
-50.00226289,-50.74710977,-0.356689969,-0.286468795,0.071933307
-25.85917044,-26.37949069,-0.363092863,-0.281135624,0.091071112
-38.38504134,-38.01111051,-0.397852675,-0.291999551,0.094798552
-26.74909875,-26.55541161,-0.396512209,-0.330383667,0.060701214
-23.92239565,-23.37945634,-0.368092257,-0.250731474,0.116692214
-70.50049004,-71.08177958,-0.37037585,-0.294524553,0.077611612
-29.62883327,-29.19141416,-0.345285179,-0.204953718,0.138362824
-35.33443807,-35.99767507,-0.363889056,-0.295404761,0.068772876
-32.78539573,-32.80023184,-0.35770575,-0.268444055,0.094886291
-34.02005891,-34.24445329,-0.368784223,-0.25848773,0.11198026
-29.72096853,-29.84877296,-0.368587148,-0.259598088,0.112186151
-33.32843614,-33.44023128,-0.370378773,-0.272042162,0.098533767
-44.98940918,-44.90377645,-0.337052931,-0.269132038,0.069258206
-26.91262186,-26.67658144,-0.345379216,-0.20256513,0.145973027
-53.82471342,-53.75692796,-0.372940586,-0.273450869,0.097778342
-32.97292459,-32.41164347,-0.350116292,-0.209287955,0.14348602
-24.4012058,-18.41111703,-0.362934016,-0.205211254,0.159165325
-38.71656633,-38.53008222,-0.371275969,-0.249307696,0.124412066
-36.04900351,-36.28121247,-0.395855613,-0.322129746,0.069363283
-44.91111705,-44.72063719,-0.356575912,-0.205964329,0.152149417
-21.54875456,-21.68506048,-0.364708352,-0.274604637,0.099655279
-41.93123192,-42.55525748,-0.355223834,-0.284723349,0.073548584
-24.77593347,-24.97432011,-0.36127341,-0.22797457,0.129489159
-50.61939108,-51.1787624,-0.356419321,-0.233175736,0.128759708
-43.36993247,-43.09743005,-0.3356427,-0.213738537,0.131293496
-26.53019931,-26.34904269,-0.340851407,-0.203903958,0.138871504
-76.24675135,-76.71493965,-0.373101894,-0.28136561,0.096533658
-64.75103756,-65.21225144,-0.353836478,-0.260667361,0.099138874
-27.80584305,-28.40098747,-0.335764965,-0.204399148,0.13107725
-38.80301006,-39.38034108,-0.355498733,-0.285983824,0.071401198
-34.91122685,-34.95357522,-0.360863255,-0.250499611,0.107972299
-45.88307172,-46.54926271,-0.342406351,-0.227144801,0.113849348
-105.2878379,-104.794967,-0.373555771,-0.269772135,0.105121597
-99.40167757,-99.49906976,-0.390594286,-0.290977745,0.094585582
-41.94532834,-42.46245407,-0.36541994,-0.236384337,0.127827831
-70.4963941,-71.11926853,-0.374429324,-0.296048311,0.076380561
-27.84212224,-28.10016369,-0.361684075,-0.267217184,0.090239708
-26.97529011,-26.56922996,-0.330309149,-0.201104756,0.130652525
-31.24049228,-31.70106212,-0.360622203,-0.231650954,0.122767189
-33.34707658,-33.15732758,-0.363863858,-0.273357217,0.093843463
-32.81546145,-32.87101345,-0.356575041,-0.268064313,0.090205038
-42.11386752,-41.65342559,-0.367380813,-0.232098353,0.124347055
-40.41006365,-40.02213407,-0.336285179,-0.214921812,0.130203765
-31.5008904,-31.53664753,-0.357373637,-0.262290801,0.094604656
-32.33174268,-31.84241028,-0.362327349,-0.230288542,0.13191744
-33.4688861,-33.26198298,-0.3609798,-0.272678064,0.089231299
-33.42787867,-33.23761843,-0.363106338,-0.274102086,0.089276995
-27.77911626,-27.36361244,-0.382901996,-0.276611445,0.113566694
-38.49664218,-39.23720322,-0.354605897,-0.268578103,0.084368255
-29.50991365,-29.76705341,-0.337645953,-0.282598464,0.065233635
-29.43606574,-29.57176068,-0.363867522,-0.274299671,0.092457586
-29.45007006,-29.77160064,-0.354438367,-0.260430519,0.093239859
-18.72366336,-9.616115522,-0.356829865,-0.205591323,0.138109669
-31.86614241,-31.98908146,-0.350694877,-0.242931297,0.104146216
-17.93642823,-8.992569061,-0.361759321,-0.206152607,0.148851997
-29.43634974,-29.05131035,-0.37042789,-0.256308579,0.119221605
-34.78638543,-34.75390424,-0.355701537,-0.250438612,0.104374187
-32.62792875,-32.44735304,-0.353371542,-0.218495605,0.132608462
-41.68346225,-41.48114553,-0.348814106,-0.206499083,0.145503687
-32.49860088,-32.00983587,-0.368406082,-0.25013615,0.117044962
-86.11709828,-86.63840767,-0.398094919,-0.312799657,0.074231209
-29.16977269,-29.40635522,-0.372989442,-0.251588425,0.122364893
-27.69871714,-27.37408182,-0.352523975,-0.210922817,0.136874933
-72.7345303,-72.83517011,-0.375344192,-0.266882897,0.112303595
-28.14781083,-28.6381654,-0.391387131,-0.257992648,0.130774849
-26.1233757,-25.93658136,-0.344657347,-0.208795233,0.138029213
-32.35106242,-32.04122097,-0.346655747,-0.208213103,0.141795515
-32.76305944,-32.81103151,-0.356362731,-0.266630815,0.094952118
-29.2784913,-29.01301223,-0.345860451,-0.209747849,0.140420471
-66.00077965,-66.44795997,-0.343833724,-0.243786583,0.10029942
-34.64045119,-34.54059926,-0.36481234,-0.247283855,0.115674375
-34.4973723,-34.30580247,-0.40105857,-0.307071758,0.091201469
-32.72370613,-31.88841257,-0.359667687,-0.241182,0.120272908
-29.94428534,-30.13905823,-0.366044684,-0.277838739,0.09208953
-35.67497817,-35.72869342,-0.363258753,-0.235116057,0.12536402
-25.2096604,-21.04458481,-0.364253516,-0.205176203,0.161100456
-30.14271753,-30.20363349,-0.386438871,-0.289653294,0.091026946
-29.88203925,-30.02514707,-0.34575391,-0.19770635,0.150379244
-67.25626701,-67.7547948,-0.357793645,-0.204339649,0.156732314
-26.6305207,-26.26447345,-0.34974142,-0.207709643,0.14183567
-37.88377209,-37.88927242,-0.410516908,-0.306041591,0.101624992
-29.42497435,-29.65427906,-0.361680947,-0.274692998,0.088809735
-33.75747322,-33.40145694,-0.330877717,-0.251200314,0.088807484
-41.50505212,-41.8016138,-0.342705158,-0.212204769,0.128645337
-20.29870544,-19.52233077,-0.338688839,-0.258190768,0.090716007
-35.28705598,-35.05879902,-0.348576685,-0.207912646,0.142687118
-26.70627602,-26.40195799,-0.361174568,-0.23974651,0.117740081
-100.2887505,-101.1620728,-0.368966607,-0.274441288,0.094983882
-27.41021445,-27.28864461,-0.368361649,-0.250211592,0.113760728
-38.58898468,-39.34065268,-0.352508566,-0.267581269,0.081968447
-22.90917641,-17.12406687,-0.345102566,-0.003097794,0.329238685
-27.48431566,-22.86475917,-0.352366046,-0.00440589,0.326287125
-72.41922502,-72.60271607,-0.36071646,-0.274852304,0.087907266
-35.51487075,-35.14697839,-0.338150062,-0.203867906,0.133031379
-33.26210274,-33.23903944,-0.366496946,-0.267362228,0.082397593
-35.01682529,-35.06522812,-0.35828426,-0.234097084,0.12333339
-38.54239702,-38.30499054,-0.348501903,-0.207110647,0.143846755
-32.41994031,-31.9976536,-0.367149541,-0.249178298,0.120429415
-45.36269382,-45.9194158,-0.380564951,-0.32098585,0.054285446
-15.91618788,-16.1660072,-0.366850981,-0.258617265,0.110063997
-49.06981888,-48.99977749,-0.349656715,-0.228907378,0.132395347
-29.44771745,-29.28614554,-0.343883117,-0.204034404,0.140521952
-30.05929035,-29.78307625,-0.342081319,-0.213387792,0.132896472
-30.5101456,-30.67716748,-0.350241029,-0.2428757,0.109598081
-26.98701091,-25.38600564,-0.383728783,-0.215499995,0.171120642
-16.26387789,-9.485951091,-0.372083818,-0.217094277,0.179614853
-35.32564556,-35.20858106,-0.32018406,-0.203860525,0.12645364
-38.74830918,-39.29808386,-0.354480536,-0.284275808,0.072624614
-45.24607691,-45.37481792,-0.352381482,-0.277119139,0.079645705
-33.16090632,-33.92377378,-0.372388997,-0.257385569,0.116092831
-30.77826931,-30.58930303,-0.341606401,-0.203004223,0.141804854
-32.17529273,-32.13812611,-0.364978763,-0.241845426,0.134212388
-55.35523262,-55.77346273,-0.396787759,-0.308093981,0.085137129
-33.95197162,-34.3342841,-0.379234485,-0.238918912,0.140912441
-33.42124687,-33.41569007,-0.369076636,-0.273582202,0.099339431
-17.2708683,-18.10606095,-0.363708645,-0.234208463,0.137178594
-29.57397504,-29.1991337,-0.341330353,-0.208424776,0.135270524
-79.45250258,-79.75062693,-0.358019963,-0.272532982,0.087515133
-36.06524145,-35.73407789,-0.347653644,-0.209501177,0.141394418
-46.64724521,-47.49120354,-0.352618823,-0.279319264,0.074973204
-24.38511754,-18.10936384,-0.37414001,-0.201760568,0.194484413
